,,PlusMinus,PlusMinus,GameID,Team,Seconds
Allen Crabbe,Home,-0.8333333333333334,11.330111586892187,36,BKN,564.1666666666666
Amir Johnson,Away,-1.925,9.260856414957614,40,PHI,287.95
Amir Johnson,Home,2.2777777777777777,8.706684168289854,36,PHI,261.55555555555554
Andre Drummond,Away,-3.5789473684210527,11.129778849572812,38,DET,608.6578947368421
Andre Drummond,Home,2.6842105263157894,14.621541426409546,38,DET,622.5
Andre Iguodala,Away,2.125,12.180762198726955,32,GSW,474.96875
Andre Iguodala,Home,5.894736842105263,13.008914768050014,38,GSW,444.05263157894734
Andre Ingram,Away,23.0,,1,LAL,773.0
Andre Ingram,Home,-4.0,,1,LAL,510.0
Andre Roberson,Away,4.117647058823529,13.559509361243387,17,OKC,447.6470588235294
Andre Roberson,Home,8.058823529411764,14.720184221993003,17,OKC,464.2352941176471
Andrew Bogut,Away,-0.18181818181818182,7.480884731342702,11,LAL,136.45454545454547
Andrew Bogut,Home,-1.8181818181818181,6.030226891555273,11,LAL,146.8181818181818
Andrew Harrison,Away,-0.7916666666666666,10.8986603351719,24,MEM,405.7083333333333
Andrew Harrison,Home,-6.620689655172414,7.8894766850870415,29,MEM,414.13793103448273
Andrew White,Away,1.5,2.1213203435596424,2,ATL,183.0
Andrew White III,Away,-8.571428571428571,9.89708951926681,7,ATL,218.57142857142858
Andrew White III,Home,-7.5,9.46924847422786,4,ATL,289.0
Andrew Wiggins,Away,-1.6666666666666667,13.037059188356158,39,MIN,692.3076923076923
Andrew Wiggins,Home,4.40625,12.146576246668403,32,MIN,689.25
Ante Zizic,Away,-1.4,3.6476380245159654,20,CLE,119.85
Ante Zizic,Home,-0.058823529411764705,6.159044043470688,17,CLE,121.94117647058823
Anthony Brown,Home,3.0,,1,MIN,47.0
Anthony Davis,Away,0.8157894736842105,13.385864394057728,38,NOP,655.1315789473684
Anthony Davis,Home,5.658536585365853,14.59042452449133,41,NOP,714.5365853658536
Anthony Tolliver,Away,-0.9487179487179487,11.612037125665214,39,DET,388.8205128205128
Anthony Tolliver,Home,1.5945945945945945,10.665258916113933,37,DET,426.9189189189189
Antonio Blakeney,Away,-0.2727272727272727,9.220530452104251,11,CHI,277.72727272727275
Antonio Blakeney,Home,-0.3333333333333333,7.633260552782583,6,CHI,355.6666666666667
Antonius Cleveland,Away,1.5,5.683308895353129,6,ATL,169.0
Antonius Cleveland,Home,-4.25,6.135377506140689,8,ATL,87.625
Aron Baynes,Away,-0.075,8.573625328998887,40,BOS,317.75
Aron Baynes,Home,3.108695652173913,9.065755495562076,46,BOS,328.89130434782606
Arron Afflalo,Away,-0.7727272727272727,7.077340219937472,22,ORL,245.22727272727272
Arron Afflalo,Home,-3.1818181818181817,11.265777776866935,22,ORL,225.3181818181818
Austin Rivers,Away,-1.4482758620689655,13.32984354987107,29,LAC,622.8620689655172
Austin Rivers,Home,-0.20833333333333334,13.68585168091062,24,LAC,628.125
Avery Bradley,Away,-2.7083333333333335,11.199686201608184,24,DET,554.9583333333334
Avery Bradley,Home,-2.3157894736842106,13.441447638550061,19,DET,570.3157894736842
Bam Adebayo,Away,-0.23529411764705882,8.634177413502872,34,MIA,351.55882352941177
Bam Adebayo,Home,-0.6774193548387096,13.84289732865244,31,MIA,366.16129032258067
Ben McLemore,Away,-7.551724137931035,8.858354438029316,29,MEM,368.62068965517244
Ben McLemore,Home,-4.375,10.341190327583394,24,MEM,287.7916666666667
Ben Moore,Home,-8.0,9.899494936611665,2,IND,89.5
Ben Simmons,Away,0.8372093023255814,11.495196165517184,43,PHI,623.8372093023256
Ben Simmons,Home,6.619047619047619,10.786062327571749,42,PHI,615.4761904761905
Bismack Biyombo,Away,-5.676470588235294,8.84451752194988,34,ORL,309.5882352941176
Bismack Biyombo,Home,-4.5588235294117645,7.504306547296241,34,ORL,320.8529411764706
Blake Griffin,Away,-1.6538461538461537,13.484635130969789,26,DET,628.4615384615385
Blake Griffin,Home,4.0,12.736337217359068,29,DET,578.5862068965517
Boban Marjanovic,Away,0.9333333333333333,9.090549776448906,15,DET,175.93333333333334
Boban Marjanovic,Home,1.5294117647058822,5.896160265999639,17,DET,169.8235294117647
Bobby Brown,Away,-1.8,9.150591966279194,10,HOU,141.4
Bobby Brown,Home,-4.8,5.7115866641610396,10,HOU,67.3
Bobby Portis,Away,-0.5294117647058824,11.871114149844795,34,CHI,423.2647058823529
Bobby Portis,Home,-1.0,13.908793817385657,34,CHI,426.11764705882354
Bogdan Bogdanovic,Away,-5.1891891891891895,10.908299179569243,37,SAC,515.5135135135135
Bogdan Bogdanovic,Home,-4.371428571428571,9.28339984084721,35,SAC,539.2
Bojan Bogdanovic,Away,-0.7857142857142857,12.530033605712267,42,IND,562.6428571428571
Bojan Bogdanovic,Home,4.35,12.179322535999177,40,IND,586.75
Bradley Beal,Away,-2.475,14.679459746923197,40,WAS,649.075
Bradley Beal,Home,4.439024390243903,11.2850537891669,41,WAS,691.4634146341464
Brandan Wright,Away,-1.7692307692307692,6.313396420230109,13,MEM,226.84615384615384
Brandan Wright,Home,3.3846153846153846,5.694126528544736,13,MEM,207.30769230769232
Brandon Ingram,Away,-5.888888888888889,11.917451112785864,27,LAL,628.4074074074074
Brandon Ingram,Home,2.814814814814815,12.700808687266386,27,LAL,579.6296296296297
Brandon Jennings,Away,-3.888888888888889,8.146232939899956,9,MIL,280.55555555555554
Brandon Jennings,Home,-4.75,6.849574196011505,4,MIL,183.0
Brandon Paul,Away,0.5357142857142857,6.149267603828285,28,SAS,194.82142857142858
Brandon Paul,Home,0.23333333333333334,6.441692502661903,30,SAS,109.73333333333333
Briante Weber,Away,-4.666666666666667,9.40744386111339,9,MEM,215.44444444444446
Briante Weber,Home,-7.142857142857143,4.980915960897534,7,MEM,208.0
Brice Johnson,Away,-0.8181818181818182,12.655577282907183,11,MEM,86.45454545454545
Brice Johnson,Home,-0.42857142857142855,8.541216596737314,7,MEM,84.42857142857143
Brook Lopez,Away,-1.4516129032258065,9.601523176654212,31,LAL,459.741935483871
Brook Lopez,Home,0.4166666666666667,10.374074829662092,36,LAL,423.6666666666667
Bruno Caboclo,Away,-1.0,2.943920288775949,4,TOR,121.0
Bruno Caboclo,Home,0.875,6.446205971621713,8,TOR,147.875
Bryn Forbes,Away,0.14634146341463414,8.180956471005564,41,SAS,354.2439024390244
Bryn Forbes,Home,2.736842105263158,11.765005853426178,38,SAS,337.10526315789474
Buddy Hield,Away,-3.0555555555555554,11.109698322879735,36,SAC,435.1111111111111
Buddy Hield,Home,-0.5277777777777778,11.390437370534263,36,SAC,500.55555555555554
C.J. Williams,Away,1.5333333333333334,8.339807009300692,15,LAC,359.3333333333333
C.J. Williams,Home,-1.0555555555555556,12.58136914938921,18,LAC,361.27777777777777
CJ McCollum,Away,-1.5405405405405406,12.798859746509091,37,POR,698.1081081081081
CJ McCollum,Home,3.8461538461538463,12.105976039561837,39,POR,697.5897435897435
CJ Miles,Away,1.25,10.49455641205069,36,TOR,337.1388888888889
CJ Miles,Home,4.4,10.058291642681215,40,TOR,363.9
Caleb Swanigan,Away,3.0,8.259674462242579,10,POR,121.6
Caleb Swanigan,Home,-1.8125,7.7047063539112255,16,POR,122.5625
Cameron Payne,Away,-4.25,15.351191840019814,12,CHI,384.0
Cameron Payne,Home,-0.6363636363636364,10.50973574618056,11,CHI,448.90909090909093
Caris LeVert,Away,-2.878787878787879,9.329916853051182,33,BKN,498.2121212121212
Caris LeVert,Home,-5.161290322580645,10.736531948425892,31,BKN,452.2258064516129
Carmelo Anthony,Away,2.075,13.702680815755052,40,OKC,599.05
Carmelo Anthony,Home,4.8,12.148105637844745,35,OKC,572.2857142857143
Cedi Osman,Away,0.24242424242424243,5.947847840975251,33,CLE,191.3939393939394
Cedi Osman,Home,0.45454545454545453,5.963906590330018,33,CLE,190.0909090909091
Chandler Parsons,Away,-4.230769230769231,9.653616301278381,13,MEM,341.53846153846155
Chandler Parsons,Home,-1.5,11.0,20,MEM,358.15
Channing Frye,Away,2.35,8.833399536329207,20,LAL,249.4
Channing Frye,Home,1.5185185185185186,6.179185721625155,27,LAL,278.6296296296296
Charles Cooke,Away,-2.8333333333333335,6.911343333004567,6,NOP,68.83333333333333
Charles Cooke,Home,1.0,3.0822070014844885,5,NOP,36.0
Cheick Diallo,Away,-1.0714285714285714,7.20045559992983,28,NOP,205.53571428571428
Cheick Diallo,Home,-3.357142857142857,8.7779786997298,28,NOP,210.89285714285714
Chinanu Onuaku,Home,-3.0,,1,HOU,59.0
Chris McCullough,Away,0.18181818181818182,7.400245696166875,11,WAS,93.63636363636364
Chris McCullough,Home,-1.875,4.189698250300543,8,WAS,54.75
Chris Paul,Away,7.032258064516129,13.583038125956316,31,HOU,593.3870967741935
Chris Paul,Home,9.0,11.754848811798274,35,HOU,647.6285714285714
Clint Capela,Away,3.789473684210526,10.994243935601258,38,HOU,500.07894736842104
Clint Capela,Home,6.159090909090909,10.956453300305528,44,HOU,559.9090909090909
Cody Zeller,Away,1.2,8.486964794823377,15,CHA,345.46666666666664
Cody Zeller,Home,0.23076923076923078,10.150154729147777,13,CHA,365.7692307692308
Cole Aldrich,Away,2.625,7.170126518110701,8,MIN,43.125
Cole Aldrich,Home,-1.0,2.598076211353316,9,MIN,30.666666666666668
Corey Brewer,Away,-0.2571428571428571,10.30232086114825,35,LAL,330.6857142857143
Corey Brewer,Home,-1.9189189189189189,10.220834871255159,37,LAL,324.7027027027027
Cory Joseph,Away,-0.6904761904761905,9.295915954129992,42,IND,506.76190476190476
Cory Joseph,Home,-0.2682926829268293,10.665421675311066,41,IND,477.0
Courtney Lee,Away,-6.1875,11.825171348414145,32,NYK,585.6875
Courtney Lee,Home,-2.3157894736842106,12.324673699222977,38,NYK,561.4736842105264
Cristiano Felicio,Away,-6.555555555555555,10.016652800877813,27,CHI,302.74074074074076
Cristiano Felicio,Home,-5.695652173913044,10.877143603190449,23,CHI,307.7391304347826
D'Angelo Russell,Away,-4.086956521739131,9.194430347069613,23,BKN,483.4782608695652
D'Angelo Russell,Home,-5.722222222222222,13.100541324942872,18,BKN,479.55555555555554
D.J. Augustin,Away,-3.0,9.783871316152645,30,ORL,395.9
D.J. Augustin,Home,-1.3636363636363635,12.241880425965462,33,ORL,435.72727272727275
D.J. Wilson,Away,-2.1,3.3813212407775355,10,MIL,56.7
D.J. Wilson,Home,-2.875,3.48209706929603,8,MIL,59.875
Dakari Johnson,Away,0.375,4.964876634922563,16,OKC,77.0
Dakari Johnson,Home,2.3333333333333335,8.18350151033755,12,OKC,116.25
Damian Jones,Away,-1.7777777777777777,5.585198693372013,9,GSW,104.22222222222223
Damian Jones,Home,-0.4444444444444444,5.387743291748205,9,GSW,70.77777777777777
Damian Lillard,Away,2.75,13.212896925401724,32,POR,687.3125
Damian Lillard,Home,5.945945945945946,10.824216538099359,37,POR,694.3513513513514
Damien Wilkins,Away,-0.4,5.146735750831676,10,IND,87.7
Damien Wilkins,Home,0.0,5.597618541248888,7,IND,155.14285714285714
Damion Lee,Away,-0.7777777777777778,6.036923425424944,9,ATL,512.5555555555555
Damion Lee,Home,2.3333333333333335,7.637626158259733,3,ATL,394.6666666666667
Damyean Dotson,Away,-1.0,4.676180777800049,16,NYK,192.625
Damyean Dotson,Home,-1.1304347826086956,8.838471421863556,23,NYK,206.1304347826087
Daniel Hamilton,Away,-0.6666666666666666,9.451631252505216,3,OKC,121.33333333333333
Daniel Hamilton,Home,-3.6666666666666665,2.0816659994661326,3,OKC,24.333333333333332
Daniel Theis,Away,-1.1666666666666667,6.431354355077918,24,BOS,272.1666666666667
Daniel Theis,Home,1.1290322580645162,8.040488938217091,31,BOS,247.2258064516129
Danilo Gallinari,Away,-0.875,12.597477071677035,8,LAC,609.375
Danilo Gallinari,Home,2.0833333333333335,14.61915513871089,12,LAC,527.3333333333334
Danny Green,Away,-2.588235294117647,13.103591104035063,34,SAS,435.1470588235294
Danny Green,Home,4.72972972972973,12.368527821874377,37,SAS,501.6756756756757
Dante Cunningham,Away,-0.6470588235294118,11.297310897359,34,NOP,376.3529411764706
Dante Cunningham,Home,-1.5151515151515151,10.25646507124047,33,NOP,408.6363636363636
Dante Exum,Away,2.4545454545454546,7.339804307522598,11,UTA,272.8181818181818
Dante Exum,Home,0.18181818181818182,9.547965037830645,11,UTA,251.36363636363637
Danuel House,Away,7.375,11.173150214433068,8,PHX,378.75
Danuel House,Home,-3.5,9.756654533819862,14,PHX,305.42857142857144
Dario Saric,Away,-1.175,9.28988283440233,40,PHI,565.325
Dario Saric,Home,6.097560975609756,12.970745695696873,41,PHI,530.1951219512196
Darius Miller,Away,1.0952380952380953,9.950633081488624,42,NOP,469.8809523809524
Darius Miller,Home,-0.5116279069767442,10.37710871977642,43,NOP,422.3488372093023
Darrell Arthur,Away,-2.6,5.232377832092956,10,DEN,174.7
Darrell Arthur,Home,-0.75,4.234214381508266,8,DEN,130.625
Darren Collison,Away,1.7567567567567568,13.064807277154499,37,IND,565.027027027027
Darren Collison,Home,3.0,10.135446350668168,34,IND,551.1176470588235
Darrun Hilliard,Away,-1.75,6.898067362191626,4,SAS,106.75
Darrun Hilliard,Home,2.2222222222222223,7.758507874871588,9,SAS,117.44444444444444
David Nwaba,Away,-4.827586206896552,9.580743206771,29,CHI,419.82758620689657
David Nwaba,Home,-2.176470588235294,11.925197636975536,34,CHI,432.8529411764706
David Stockton,Away,-4.0,1.4142135623730951,2,UTA,60.0
David Stockton,Home,-3.5,2.1213203435596424,2,UTA,43.0
David West,Away,-0.5121951219512195,6.975392287246332,41,GSW,221.46341463414635
David West,Home,0.43902439024390244,9.08583727701472,41,GSW,246.8780487804878
Davis Bertans,Away,1.0,7.01585505994973,37,SAS,300.7027027027027
Davis Bertans,Home,1.358974358974359,8.031147193033343,39,SAS,218.25641025641025
Davon Reed,Away,-3.25,10.80674392616547,8,PHX,211.125
Davon Reed,Home,-4.181818181818182,10.897873020164823,11,PHX,205.36363636363637
De'Aaron Fox,Away,-5.5,11.14164995125783,34,SAC,512.4705882352941
De'Aaron Fox,Home,-5.774193548387097,9.247376843982495,31,SAC,511.741935483871
DeAndre Jordan,Away,-0.45714285714285713,13.748460570813988,35,LAC,583.7428571428571
DeAndre Jordan,Home,-1.7878787878787878,13.123827508956694,33,LAC,566.4545454545455
DeAndre Liggins,Away,-5.2727272727272725,8.805743894818061,22,MIL,234.45454545454547
DeAndre Liggins,Home,-2.121212121212121,7.157852225692319,33,MIL,238.03030303030303
DeAndre' Bembry,Away,-2.0,9.695359714832659,14,ATL,322.0
DeAndre' Bembry,Home,-2.111111111111111,5.372253820428732,9,ATL,312.1111111111111
DeMar DeRozan,Away,0.3170731707317073,12.64404805509344,41,TOR,647.439024390244
DeMar DeRozan,Home,7.363636363636363,12.306343437224802,44,TOR,651.1136363636364
DeMarcus Cousins,Away,1.608695652173913,11.372771032101921,23,NOP,664.8260869565217
DeMarcus Cousins,Home,2.0869565217391304,14.472271429053752,23,NOP,696.2173913043479
DeMarre Carroll,Away,-0.5757575757575758,11.346889174544447,33,BKN,553.1515151515151
DeMarre Carroll,Home,0.15151515151515152,9.579017473497776,33,BKN,560.6969696969697
Dejounte Murray,Away,-0.5853658536585366,11.108500370788349,41,SAS,407.0243902439024
Dejounte Murray,Home,4.8,8.987740938605606,40,SAS,385.925
Delon Wright,Away,1.4594594594594594,9.836424922463204,37,TOR,335.4864864864865
Delon Wright,Home,4.0256410256410255,10.786168480944715,39,TOR,408.6923076923077
Demetrius Jackson,Away,-0.625,3.5431019500674026,8,HOU,77.125
Demetrius Jackson,Home,-6.166666666666667,7.935153852740769,6,HOU,92.5
Dennis Schroder,Away,-5.766666666666667,9.10734199209185,30,ATL,554.2
Dennis Schroder,Home,-1.4545454545454546,13.02183480997136,33,ATL,593.6060606060606
Dennis Smith Jr.,Away,-5.636363636363637,11.282780524482268,33,DAL,558.4242424242424
Dennis Smith Jr.,Home,-2.090909090909091,10.663499766621056,33,DAL,571.0
Denzel Valentine,Away,-5.571428571428571,11.912143369850178,35,CHI,491.62857142857143
Denzel Valentine,Home,-1.6388888888888888,10.688185140018,36,CHI,517.3055555555555
Derrick Favors,Away,1.55,13.72243157042979,40,UTA,518.275
Derrick Favors,Home,3.25,15.082253113323585,40,UTA,514.275
Derrick Jones Jr.,Away,-0.8888888888888888,7.372998786864888,9,MIA,293.55555555555554
Derrick Jones Jr.,Home,-1.7777777777777777,5.068968775248516,9,MIA,160.77777777777777
Derrick Rose,Away,-1.4545454545454546,9.19090459490943,11,MIN,350.1818181818182
Derrick Rose,Home,-1.8,11.078937545760295,15,MIN,390.6
Derrick Walton Jr.,Away,0.125,4.086126352846737,8,MIA,122.125
Derrick Walton Jr.,Home,-5.5,7.092249290598858,6,MIA,260.5
Derrick White,Away,2.8181818181818183,5.173358325462906,11,SAS,154.72727272727272
Derrick White,Home,2.0,2.8284271247461903,6,SAS,26.0
Derrick Williams,Home,1.0,,1,LAL,0.0
Devin Booker,Away,-7.0,11.638794545035084,27,PHX,638.0370370370371
Devin Booker,Home,-7.833333333333333,13.356863295753584,24,PHX,622.7916666666666
Devin Harris,Away,2.2058823529411766,9.217175705482658,34,DAL,400.6764705882353
Devin Harris,Home,0.6875,10.523207839143272,32,DAL,310.75
Devin Robinson,Away,9.0,,1,WAS,213.0
Dewayne Dedmon,Away,-2.3448275862068964,7.956470242463791,29,ATL,452.2068965517241
Dewayne Dedmon,Home,-2.2142857142857144,11.367129814145706,28,ATL,462.35714285714283
Deyonta Davis,Away,-4.928571428571429,11.553189623484524,28,MEM,287.39285714285717
Deyonta Davis,Home,-0.3548387096774194,7.222872868403423,31,MEM,246.16129032258064
Dillon Brooks,Away,-6.552631578947368,8.670226682472745,38,MEM,512.1052631578947
Dillon Brooks,Home,0.775,10.413225072486256,40,MEM,512.725
Dion Waiters,Away,-0.35714285714285715,11.304234352034387,14,MIA,552.7142857142857
Dion Waiters,Home,-5.25,10.01022204821379,12,MIA,561.8333333333334
Dirk Nowitzki,Away,-1.6285714285714286,9.750070027759723,35,DAL,493.9714285714286
Dirk Nowitzki,Home,0.4864864864864865,12.406587904150902,37,DAL,475.7837837837838
Domantas Sabonis,Away,0.48717948717948717,9.500337375925671,39,IND,456.12820512820514
Domantas Sabonis,Home,0.9722222222222222,13.168113241812826,36,IND,450.97222222222223
Donovan Mitchell,Away,0.8,12.447221912271564,40,UTA,642.425
Donovan Mitchell,Home,6.928571428571429,14.059790195747306,42,UTA,605.952380952381
Dorian Finney-Smith,Away,-1.0,8.19756061276768,11,DAL,440.72727272727275
Dorian Finney-Smith,Home,-1.875,12.642756254641855,8,DAL,373.5
Doug McDermott,Away,-3.8947368421052633,8.636157409041425,38,NYK,380.5
Doug McDermott,Home,3.2051282051282053,10.076495545730713,39,NYK,417.0769230769231
Dragan Bender,Away,-4.769230769230769,12.49939269779797,39,PHX,477.12820512820514
Dragan Bender,Home,-7.815789473684211,12.89637548736999,38,PHX,444.8421052631579
Draymond Green,Away,4.044444444444444,16.682810363250002,45,GSW,665.3777777777777
Draymond Green,Home,5.925,11.512284408738878,40,GSW,610.5
Dwayne Bacon,Away,-0.6086956521739131,6.597100812511113,23,CHA,247.65217391304347
Dwayne Bacon,Home,1.3478260869565217,10.956976588839616,23,CHA,266.30434782608694
Dwight Buycks,Away,0.0,9.40744386111339,17,DET,278.88235294117646
Dwight Buycks,Home,-0.18181818181818182,7.7951033581111915,11,DET,185.0909090909091
Dwight Howard,Away,-0.7222222222222222,12.318652781420798,36,CHA,571.6944444444445
Dwight Howard,Home,2.7058823529411766,11.897362610118632,34,CHA,578.5
Dwight Powell,Away,-0.2702702702702703,8.444750666172082,37,DAL,398.4594594594595
Dwight Powell,Home,0.7837837837837838,11.419124151895204,37,DAL,405.5405405405405
Dwyane Wade,Away,-1.1875,11.363318177363512,32,MIA,405.90625
Dwyane Wade,Home,2.361111111111111,12.49720603695717,36,MIA,417.75
E'Twaun Moore,Away,2.7857142857142856,11.775409918369915,42,NOP,580.3333333333334
E'Twaun Moore,Home,0.8863636363636364,12.927734579309151,44,NOP,615.3181818181819
Ed Davis,Away,-0.5714285714285714,9.980232563262577,35,POR,327.34285714285716
Ed Davis,Home,2.8684210526315788,7.9735069859981325,38,POR,355.5263157894737
Edmond Sumner,Home,-6.0,,1,IND,23.0
Ekpe Udoh,Away,1.15625,9.47699889545821,32,UTA,228.03125
Ekpe Udoh,Home,0.0,7.510911602691666,30,UTA,193.8
Elfrid Payton,Away,-8.633333333333333,12.061575734347576,30,ORL,548.2333333333333
Elfrid Payton,Home,-6.333333333333333,8.86451973571764,24,ORL,551.4166666666666
Emeka Okafor,Away,2.5,8.784455968736292,10,NOP,217.3
Emeka Okafor,Home,-1.6,8.894621167553215,15,NOP,277.3333333333333
Emmanuel Mudiay,Away,-7.518518518518518,10.188116646256107,27,NYK,382.0
Emmanuel Mudiay,Home,-2.892857142857143,9.2028147292988,28,NYK,346.25
Enes Kanter,Away,-5.21875,11.361321978395567,32,NYK,485.8125
Enes Kanter,Home,0.2727272727272727,11.611612526025207,33,NYK,490.3333333333333
Eric Bledsoe,Away,2.8684210526315788,11.825695917197908,38,MIL,586.3684210526316
Eric Bledsoe,Home,1.2564102564102564,13.045906695644844,39,MIL,587.4871794871794
Eric Gordon,Away,6.277777777777778,13.84941692658392,36,HOU,566.0555555555555
Eric Gordon,Home,7.906976744186046,11.445136112877972,43,HOU,600.0
Eric Moreland,Away,-0.4411764705882353,10.048944393440532,34,DET,209.7058823529412
Eric Moreland,Home,0.0,8.038699500240845,30,DET,193.73333333333332
Erik McCree,Away,0.5,0.7071067811865476,2,UTA,26.5
Erik McCree,Home,-4.0,5.656854249492381,2,UTA,55.0
Ersan Ilyasova,Away,-0.20588235294117646,9.217175705482658,34,ATL,442.7352941176471
Ersan Ilyasova,Home,2.1025641025641026,9.845637216540638,39,ATL,449.79487179487177
Evan Fournier,Away,-2.6,12.079597123524719,25,ORL,619.56
Evan Fournier,Home,-2.380952380952381,12.749416419884442,21,ORL,648.6666666666666
Evan Turner,Away,-1.3823529411764706,13.484030298237208,34,POR,488.3529411764706
Evan Turner,Home,1.0,10.973652656776547,39,POR,468.0769230769231
Frank Kaminsky,Away,-2.25,12.977728174508378,36,CHA,443.97222222222223
Frank Kaminsky,Home,-0.45454545454545453,10.779294124300618,33,CHA,435.3939393939394
Frank Mason,Away,0.13636363636363635,9.813962136357201,22,SAC,324.8181818181818
Frank Mason,Home,-0.8333333333333334,8.770834409101797,24,SAC,378.7916666666667
Frank Ntilikina,Away,-2.742857142857143,8.74253583196027,35,NYK,392.34285714285716
Frank Ntilikina,Home,1.8108108108108107,9.12821583467023,37,NYK,385.2162162162162
Fred VanVleet,Away,2.864864864864865,11.316561516846209,37,TOR,337.2162162162162
Fred VanVleet,Home,5.45,9.483994614409788,40,TOR,390.0
Furkan Korkmaz,Away,-4.25,3.947573094109004,4,PHI,179.0
Furkan Korkmaz,Home,-3.1666666666666665,6.554896388705672,6,PHI,76.5
Garrett Temple,Away,-3.310344827586207,9.388836259378406,29,SAC,468.0344827586207
Garrett Temple,Home,-4.333333333333333,10.426535554927193,30,SAC,425.1
Gary Harris,Away,-1.6,15.668109495801138,30,DEN,679.5
Gary Harris,Home,7.518518518518518,14.742326218619041,27,DEN,678.5555555555555
Gary Payton II,Away,0.07692307692307693,8.96717661308488,13,LAL,173.46153846153845
Gary Payton II,Home,2.125,8.374067112222114,8,LAL,235.625
George Hill,Away,-2.292682926829268,13.366457837510701,41,SAC,544.7560975609756
George Hill,Home,0.42105263157894735,12.16914924950033,38,SAC,523.421052631579
Georges Niang,Away,-1.6666666666666667,4.163331998932265,3,UTA,44.0
Georges Niang,Home,-1.1666666666666667,3.8686776379877745,6,UTA,61.0
Georgios Papagiannis,Away,-2.5,7.763551202428388,12,POR,172.83333333333334
Georgios Papagiannis,Home,3.6,4.722287581247038,5,SAC,97.2
Gerald Green,Away,2.76,10.985900054160332,25,HOU,337.72
Gerald Green,Home,1.3846153846153846,9.299793215236233,26,HOU,409.65384615384613
Gian Clavell,Away,2.2,4.324349662087931,5,DAL,153.0
Giannis Antetokounmpo,Away,1.6216216216216217,12.329619601574072,37,MIL,702.6756756756756
Giannis Antetokounmpo,Home,2.575,11.823244164107523,40,MIL,688.725
Glenn Robinson III,Away,1.3333333333333333,6.852180744287249,15,IND,223.06666666666666
Glenn Robinson III,Home,-1.5,9.082951062292475,10,IND,288.8
Goran Dragic,Away,-2.176470588235294,11.500910604883988,34,MIA,566.4117647058823
Goran Dragic,Home,1.5675675675675675,12.986190401389516,37,MIA,583.4864864864865
Gordon Hayward,Away,3.0,,1,BOS,84.0
Gorgui Dieng,Away,-1.6216216216216217,8.596999965593138,37,MIN,331.6216216216216
Gorgui Dieng,Home,-0.9354838709677419,9.753411313897537,31,MIN,291.8709677419355
Greg Monroe,Away,-5.444444444444445,9.14134030457802,27,BOS,374.44444444444446
Greg Monroe,Home,-3.8846153846153846,6.275838895809376,26,MIL,327.9230769230769
